PATIENT_DEMOTED,26595,5/12/2023 16:42,d90f2d85-e91c-4f12-b070-5929d95be1c5,100,Infinity,Mike_1 Root,"(2.7, 0.0, 0.1)","(0.0, 0.7, 0.0, -0.7)",DELAYED,waver,normal,normal,normal,upset,recovery
PATIENT_DEMOTED,27266,5/12/2023 16:42,d90f2d85-e91c-4f12-b070-5929d95be1c5,100,Infinity,Mike_2 Root,"(2.6, 0.0, 2.4)","(0.0, 0.7, 0.0, -0.7)",IMMEDIATE,walker,fast,normal,normal,upset,sittingGround
PATIENT_DEMOTED,27925,5/12/2023 16:43,d90f2d85-e91c-4f12-b070-5929d95be1c5,100,128,Mike_3 Root,"(3.0, 0.0, 4.3)","(0.0, 0.7, 0.0, -0.7)",IMMEDIATE,still,faint,collapsedRight,normal,unresponsive,supine
SESSION_START,35604,5/12/2023 16:43,d90f2d85-e91c-4f12-b070-5929d95be1c5,,,,,,,,,,,,
PATIENT_RECORD,35604,5/12/2023 16:43,d90f2d85-e91c-4f12-b070-5929d95be1c5,100,Infinity,Mike_0 Root,"(2.6, 0.0, -1.4)","(0.0, 0.7, 0.0, -0.7)",MINIMAL,walker,normal,normal,normal,upset,sittingGround
INJURY_RECORD,35604,5/12/2023 16:43,d90f2d85-e91c-4f12-b070-5929d95be1c5,R Forearm Laceration,Mike_0 Root,gauzePressure,low,rightArm,FALSE,FALSE,"(2.7, 1.4, -0.9)",,,,
PATIENT_RECORD,35605,5/12/2023 16:43,d90f2d85-e91c-4f12-b070-5929d95be1c5,100,Infinity,Mike_1 Root,"(2.9, 0.0, 0.1)","(0.0, 0.7, 0.0, -0.7)",DELAYED,waver,normal,normal,normal,upset,recovery
INJURY_RECORD,35605,5/12/2023 16:43,d90f2d85-e91c-4f12-b070-5929d95be1c5,L Thigh Laceration,Mike_1 Root,tourniquet,medium,leftLeg,FALSE,FALSE,"(2.9, 0.7, -0.1)",,,,
PATIENT_RECORD,35605,5/12/2023 16:43,d90f2d85-e91c-4f12-b070-5929d95be1c5,100,Infinity,Mike_2 Root,"(3.1, 0.0, 2.2)","(0.0, 0.7, 0.0, -0.7)",IMMEDIATE,walker,fast,normal,normal,upset,sittingGround
INJURY_RECORD,35605,5/12/2023 16:43,d90f2d85-e91c-4f12-b070-5929d95be1c5,L Shoulder Puncture,Mike_2 Root,woundpack,medium,chest,FALSE,FALSE,"(3.1, 1.5, 2.1)",,,,
PATIENT_RECORD,35605,5/12/2023 16:43,d90f2d85-e91c-4f12-b070-5929d95be1c5,100,128,Mike_3 Root,"(3.2, 0.0, 4.3)","(0.0, 0.7, 0.0, -0.7)",IMMEDIATE,still,faint,collapsedRight,normal,unresponsive,supine
INJURY_RECORD,35605,5/12/2023 16:43,d90f2d85-e91c-4f12-b070-5929d95be1c5,R Chest Collapse,Mike_3 Root,decompress,high,chest,FALSE,FALSE,"(0.0, 0.0, 0.0)",,,,
TELEPORT,52600,5/12/2023 16:43,d90f2d85-e91c-4f12-b070-5929d95be1c5,"(0.7, 0.0, -3.4)",,,,,,,,,,,
PATIENT_ENGAGED,54434,5/12/2023 16:43,d90f2d85-e91c-4f12-b070-5929d95be1c5,100,Infinity,Mike_0 Root,"(2.6, 0.0, -1.4)","(0.0, 0.7, 0.0, -0.7)",MINIMAL,walker,normal,normal,normal,upset,sittingGround
BAG_ACCESS,61862,5/12/2023 16:43,d90f2d85-e91c-4f12-b070-5929d95be1c5,"(1.9, 0.7, -1.8)",,,,,,,,,,,
BAG_CLOSED,62945,5/12/2023 16:43,d90f2d85-e91c-4f12-b070-5929d95be1c5,"(1.9, 0.7, -1.8)",,,,,,,,,,,
TELEPORT,62945,5/12/2023 16:43,d90f2d85-e91c-4f12-b070-5929d95be1c5,"(1.9, 0.0, -1.8)",,,,,,,,,,,
PATIENT_ENGAGED,65695,5/12/2023 16:43,d90f2d85-e91c-4f12-b070-5929d95be1c5,100,Infinity,Mike_1 Root,"(2.9, 0.0, 0.1)","(0.0, 0.7, 0.0, -0.7)",DELAYED,waver,normal,normal,normal,upset,recovery
BAG_ACCESS,67178,5/12/2023 16:43,d90f2d85-e91c-4f12-b070-5929d95be1c5,"(2.2, 0.7, -0.2)",,,,,,,,,,,
TOOL_HOVER,67795,5/12/2023 16:43,d90f2d85-e91c-4f12-b070-5929d95be1c5,Tourniquet,999,,,,,,,,,,
TOOL_HOVER,67811,5/12/2023 16:43,d90f2d85-e91c-4f12-b070-5929d95be1c5,Tourniquet,999,,,,,,,,,,
TOOL_HOVER,67829,5/12/2023 16:43,d90f2d85-e91c-4f12-b070-5929d95be1c5,Tourniquet,999,,,,,,,,,,
TOOL_HOVER,67845,5/12/2023 16:43,d90f2d85-e91c-4f12-b070-5929d95be1c5,Tourniquet,999,,,,,,,,,,
TOOL_HOVER,67861,5/12/2023 16:43,d90f2d85-e91c-4f12-b070-5929d95be1c5,Tourniquet,999,,,,,,,,,,
TOOL_HOVER,67878,5/12/2023 16:43,d90f2d85-e91c-4f12-b070-5929d95be1c5,Tourniquet,999,,,,,,,,,,
TOOL_HOVER,67898,5/12/2023 16:43,d90f2d85-e91c-4f12-b070-5929d95be1c5,Tourniquet,999,,,,,,,,,,
TOOL_HOVER,67911,5/12/2023 16:43,d90f2d85-e91c-4f12-b070-5929d95be1c5,Tourniquet,999,,,,,,,,,,
TOOL_HOVER,67928,5/12/2023 16:43,d90f2d85-e91c-4f12-b070-5929d95be1c5,Tourniquet,999,,,,,,,,,,
TOOL_HOVER,67945,5/12/2023 16:43,d90f2d85-e91c-4f12-b070-5929d95be1c5,Tourniquet,999,,,,,,,,,,
TOOL_HOVER,67962,5/12/2023 16:43,d90f2d85-e91c-4f12-b070-5929d95be1c5,Tourniquet,999,,,,,,,,,,
TOOL_HOVER,67978,5/12/2023 16:43,d90f2d85-e91c-4f12-b070-5929d95be1c5,Tourniquet,999,,,,,,,,,,
TOOL_HOVER,67995,5/12/2023 16:43,d90f2d85-e91c-4f12-b070-5929d95be1c5,Tourniquet,999,,,,,,,,,,
TOOL_HOVER,68011,5/12/2023 16:43,d90f2d85-e91c-4f12-b070-5929d95be1c5,Tourniquet,999,,,,,,,,,,
TOOL_HOVER,68028,5/12/2023 16:43,d90f2d85-e91c-4f12-b070-5929d95be1c5,Tourniquet,999,,,,,,,,,,
